UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,CITE,Relationship,Date,Location Precision 
50c7ded6-6210-4525-906b-2a1439abf993,L. Valerius,char-offset:10855,PERSON,,,,,,"3,5",,464 B.C.,
f1313c2c-da7b-46b0-9aba-d4cc64fc14e7,L. Valerius,char-offset:136479,PERSON,,,,,,"3,49",,450 B.C.,
fbd6ff7d-fb6f-420f-b596-36f45815f02d,L. Valerius,char-offset:147882,PERSON,,,,,,"3,55",,449 B.C.,
0bc010b4-090e-4de9-9f5c-30e602b767f7,L. Valerius Potitus,char-offset:103924,PERSON,,,,,,"3,37",,450 B.C.,
a8305368-8f5e-42c4-9b64-19f5a9e7b85f,L. Verginius,char-offset:116970,PERSON,,,,,,"3,43",,450 B.C.,
1829f782-f64c-41f4-add1-50a85cdece40,L. Verginius,char-offset:146779,PERSON,,,,,,"3,52",,450 B.C.,
a52ac520-0d3b-413d-b356-165a013ea7fe,L. Veturius,char-offset:87601,PERSON,,,,,,"3,34",,451 B.C.,
a6bf5648-a51d-4f1e-8428-d9fa04febdc2,Labici,char-offset:18373,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","3,9",,462 B.C.,
b19aea0a-827e-40c4-8ec5-2a281de97ab7,Labici,char-offset:68890,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","3,23",,459 B.C.,
89ca028d-ea23-4438-bcf8-bd0214660dcb,Lake Regillus,char-offset:56909,PLACE,http://pleiades.stoa.org/places/423023,Regillus? L.,41.875,12.625,"unlocated,lake","3,19",,460 B.C.,
126a1317-1dea-4b2e-a52e-6ee53b3af5d5,Lanuvium,char-offset:79773,PLACE,http://pleiades.stoa.org/places/422956,"Lanuvium|Lanuvium, Lanuvio|Lanuvio",41.67439,12.6974,settlement,"3,28",,458 B.C.,
8aed7dc7-ed70-4ac7-8e67-8b5b9efbe148,Lucius Quinctius,char-offset:58784,PERSON,,,,,,"3,19",,460 B.C.,
c93f1ad4-b245-4728-a7ce-63abbb418c88,Lucretia,char-offset:116670,PERSON,,,,,,"3,43",,450 B.C.,
f9a1a9ee-ecb7-41bd-8355-0b4d5ddf200e,Lucretius,char-offset:20901,PERSON,,,,,,"3,10",,461 B.C.,
42641d74-e7c8-4c17-9045-8525c86d717f,Lucretius,char-offset:21690,PERSON,,,,,,"3,11",,461 B.C.,
656006b1-9f55-42e4-897c-958dbaaa9d61,Lucretius,char-offset:26244,PERSON,,,,,,"3,12",,461 B.C.,
af87acb6-af1a-4273-bf14-228101275af1,M. Claudius,char-offset:117641,PERSON,,,,,,"3,43",,450 B.C.,
f3bf7dcd-4520-4781-a943-738922f3147f,M. Claudius,char-offset:123054,PERSON,,,,,,"3,45",,450 B.C.,
1320a0ef-f035-4a7a-b4e8-63731435a528,M. Claudius,char-offset:126938,PERSON,,,,,,"3,46",,450 B.C.,
bb419516-d779-41cf-a7f5-bebc49bd50de,M. Claudius,char-offset:160879,PERSON,,,,,,"3,60",,449 B.C.,
fd8a14dc-38b2-4d0c-9bd9-2cb43665a969,M. Cornelius,char-offset:112768,PERSON,,,,,,"3,40",,450 B.C.,
bb852d38-26f0-4440-9a91-4a6357d67bff,M. Cornelius Maluginensis,char-offset:94200,PERSON,,,,,,"3,36",,450 B.C.,
54c60a80-fbd6-40c5-b83c-453e9757d737,M. Cornelius the decemvir,char-offset:107961,PERSON,,,,,,"3,38",,450 B.C.,
c6fb9eaa-f0ec-4e25-8610-e929211262b1,M. Duillius,char-offset:139407,PERSON,,,,,,"3,51",,450 B.C.,
20f1043e-3145-4e3e-bdd6-482da7233b7f,M. Duillius,char-offset:147007,PERSON,,,,,,"3,54",,450 B.C.,
232bb308-a170-4acf-bcb2-60decaa50605,M. Duillius,char-offset:161399,PERSON,,,,,,"3,60",,449 B.C.,
eed7cc0b-469f-49cd-bacc-ae1e6ee08c2f,M. Duillius,char-offset:175382,PERSON,,,,,,"3,63",,449 B.C.,
58d47e68-c61b-43b6-a933-1b73a56ed6ed,M. Horatius,char-offset:130755,PERSON,,,,,,"3,48",,450 B.C.,
2ac65d06-916b-43e5-b357-6bcf96084eb1,M. Horatius,char-offset:136495,PERSON,,,,,,"3,49",,450 B.C.,
acdee0fd-abcd-4e2f-aa92-f70b551fb366,M. Horatius,char-offset:147898,PERSON,,,,,,"3,55",,449 B.C.,
4279b5a1-0c55-4089-9431-dcb3b9b9f105,M. Oppius,char-offset:138727,PERSON,,,,,,"3,50",,450 B.C.,
577ce1db-e698-4aa4-bfdc-ace431a5e5ee,M. Pomponius,char-offset:147214,PERSON,,,,,,"3,54",,450 B.C.,
ac0487d2-6731-412d-a26f-3cb90edcb8f9,M. Sergius,char-offset:94227,PERSON,,,,,,"3,36",,450 B.C.,
1fc68435-30df-4221-baca-4d6ab658cc6a,M. Sergius,char-offset:112862,PERSON,,,,,,"3,40",,450 B.C.,
ba01eac1-8c1f-4fab-a050-3fca775e780b,M. Titinius,char-offset:147201,PERSON,,,,,,"3,54",,450 B.C.,
a53542e9-119d-4b02-b1b3-8972588a28ce,M. Valerius,char-offset:19264,PERSON,,,,,,"3,9",,462 B.C.,
a437afc9-03c6-49a9-8b0a-20b63b69eb28,M. Valerius,char-offset:68050,PERSON,,,,,,"3,22",,459 B.C.,
3fab9907-a2ad-44ee-854c-511fcb744855,M. Valerius,char-offset:82575,PERSON,,,,,,"3,30",,458 B.C.,
07398d31-c6ae-4998-8e02-fe48363aed2e,M. Volscius,char-offset:65651,PERSON,,,,,,"3,21",,460 B.C.,
16379c94-b22e-4d97-a8ef-c6ce594380a1,M. Volscius,char-offset:79636,PERSON,,,,,,"3,27",,458 B.C.,
de177bce-9640-4a10-9a66-f9c26ea72395,M. Volscius Fictor,char-offset:35767,PERSON,,,,,,"3,13",,461 B.C.,
e969f1e8-7ebe-434f-bda0-a691a4c7cd7d,Manlius,char-offset:138746,PERSON,,,,,,"3,50",,450 B.C.,
e5962397-ea00-41fb-8de9-28d598b386e2,Manlius Rabuleius,char-offset:94346,PERSON,,,,,,"3,36",,450 B.C.,
5363dd04-696a-4ff0-9daf-b3b58d4f2635,Manlius Rabuleius,char-offset:112692,PERSON,,,,,,"3,40",,450 B.C.,
1f723093-2f4f-4d63-9017-f159c74cd629,Marcus Duillius,char-offset:147534,PERSON,,,,,,"3,54",,450 B.C.,
ffe03417-d9a3-4736-aa6f-e96e00a922be,Marcus Duillius,char-offset:150763,PERSON,,,,,,"3,56",,449 B.C.,
b8b71940-7933-4b37-943c-a097a9fc850b,Marcus Horatius Barbatus,char-offset:104163,PERSON,,,,,,"3,37",,450 B.C.,
e4e39a55-7b58-41a7-b093-beb19c04e8c2,Minucius,char-offset:70507,PERSON,,,,,,"3,25",,458 B.C.,
3b29b374-0f94-4f49-8a80-870ec513fc57,Minucius,char-offset:78492,PERSON,,,,,,"3,27",,458 B.C.,
92148d94-74ba-498b-96d1-6931cab1866a,Minucius,char-offset:80092,PERSON,,,,,,"3,28",,458 B.C.,
54f23696-a15e-47c5-8e13-8aad4337d9b0,Mount Algidus,char-offset:3545,PLACE,,,,,,"3,3",,465 B.C.,
0db72687-12d1-4198-acc9-79dc62899799,Mount Vecilius,char-offset:132350,PLACE,,,,,,"3,48",,450 B.C.,
41da4fba-0c63-40eb-9a16-3aa10feb5b18,Nautius,char-offset:70268,PERSON,,,,,,"3,25",,458 B.C.,
4386938f-378e-4883-a7ec-c815356f19be,Nautius,char-offset:71306,PERSON,,,,,,"3,25",,458 B.C.,
5ca5ff9e-70be-41b4-9756-579f3de37bd3,Nautius,char-offset:79920,PERSON,,,,,,"3,28",,458 B.C.,
28166379-3590-400d-aba0-37a15cb10c7b,Numitor,char-offset:123687,PERSON,,,,,,"3,45",,450 B.C.,
4c3b356e-06d7-4435-84c2-73ed412287b1,Numitorius,char-offset:129524,PERSON,,,,,,"3,47",,450 B.C.,
411907a7-f786-467e-9785-76a5bde075c9,Numitorius,char-offset:137722,PERSON,,,,,,"3,50",,450 B.C.,
543a03e7-6096-4650-a798-c872551f12fe,Oppius,char-offset:160085,PERSON,,,,,,"3,59",,449 B.C.,
70049eb4-f48d-4236-9fb1-f1849d7f005b,Oppius,char-offset:160623,PERSON,,,,,,"3,59",,449 B.C.,
b12daf11-fe65-4bf5-9aac-fe250f2d3032,Oppius Cornicen,char-offset:94325,PERSON,,,,,,"3,36",,450 B.C.,
8b2201b1-2bee-4256-b96e-2080b2952465,P. Curiatius,char-offset:85451,PERSON,,,,,,"3,33",,453-451 B.C.,
a5580a1d-4b65-4826-8e62-6abd8286f027,P. Curiatius,char-offset:87651,PERSON,,,,,,"3,34",,451 B.C.,
c778eea5-4682-4f8b-9ea0-55e4ccaca838,P. Furius,char-offset:1621,PERSON,,,,,,"3,1",,467 B.C.,
f42cbf14-8bdd-4bdd-bd47-582be8464701,P. Numitorius,char-offset:120747,PERSON,,,,,,"3,44",,450 B.C.,
56b33624-cbab-4ac6-a5d8-1c9b35076642,P. Numitorius,char-offset:146847,PERSON,,,,,,"3,53",,450 B.C.,
0886f7a2-2af4-49c4-b619-a59ae8c00489,P. Numitorius,char-offset:159884,PERSON,,,,,,"3,59",,449 B.C.,
1662910f-c9ee-41e5-9662-949ac483f5c5,P. Scaptius,char-offset:196793,PERSON,,,,,,"3,71",,449 B.C.,
c91a983e-7c91-4685-875b-976960dd6308,P. Servilius,char-offset:14739,PERSON,,,,,,"3,7",,463 B.C.,
1583d0f6-e045-428a-94f6-40e3f41d3af3,P. Sestius,char-offset:87589,PERSON,,,,,,"3,34",,451 B.C.,
7aea2d16-9678-4b1d-bd03-1704835475d1,P. Sestius Capitolinus,char-offset:86364,PERSON,,,,,,"3,33",,453-451 B.C.,
16cdb2e7-b550-4b05-848a-82af490e1cb6,P. Sulpicius,char-offset:87637,PERSON,,,,,,"3,34",,451 B.C.,
266d3164-917e-47c4-af29-ca3a483bf8f1,P. Sulpicius,char-offset:192877,PERSON,,,,,,"3,70",,449 B.C.,
cc36ebc5-5666-460b-bbdc-928a8cfda024,P. Sulpicius,char-offset:193034,PERSON,,,,,,"3,70",,449 B.C.,
fa74c18a-3d46-4a17-acb2-1dd4ccaf774b,P. Sulpicius Camerinus,char-offset:85348,PERSON,,,,,,"3,33",,453-451 B.C.,
fad67b56-0573-4025-8aaa-eb56f1077541,P. Valerius,char-offset:44618,PERSON,,,,,,"3,15",,460 B.C.,
cf071be3-659c-45e2-9259-35c7369ce4f6,P. Valerius,char-offset:46889,PERSON,,,,,,"3,16",,460 B.C.,
953bbc1e-6531-4971-8c16-c2e20cb71f23,P. Valerius,char-offset:49144,PERSON,,,,,,"3,16",,460 B.C.,
63a1cae9-3a3d-4c74-a2ec-d34fd06835aa,P. Valerius,char-offset:50232,PERSON,,,,,,"3,16",,460 B.C.,
cb77978c-9303-4ea8-ac53-d805a7e6d1d3,P. Valerius,char-offset:53257,PERSON,,,,,,"3,17",,460 B.C.,
eae94217-f509-4efd-9a04-1d80de3e61cf,P. Valerius,char-offset:53796,PERSON,,,,,,"3,18",,460 B.C.,
b3d9640e-7b40-4ea3-abea-577f6390321f,P. Valerius,char-offset:54908,PERSON,,,,,,"3,18",,460 B.C.,
347f8b4a-92fd-4837-b0a4-e29dca2f72c7,P. Valerius,char-offset:56014,PERSON,,,,,,"3,18",,460 B.C.,
db6a46dd-1a1b-4275-bbfd-49716cb3501f,P. Valerius Publicola,char-offset:20224,PERSON,,,,,,"3,9",,462 B.C.,
ac79224a-057d-4a83-882c-31d0c3c8256a,P. Valerius Publicola,char-offset:40240,PERSON,,,,,,"3,14",,461 B.C.,
4bbe25e6-c8b2-4fd6-a00e-9d37d06d5a01,P. Volumnius,char-offset:27224,PERSON,,,,,,"3,12",,461 B.C.,
30214fd7-fbb5-4a48-8530-fb871643ddc8,P. Volumnius,char-offset:50300,PERSON,,,,,,"3,16",,460 B.C.,
3452aa54-ec6e-4743-9b53-604ad89f6a33,P. Volumnius,char-offset:69097,PERSON,,,,,,"3,24",,459 B.C.,
349e5b0d-945b-428f-85d5-e1f83132fbb9,Postumius,char-offset:9990,PERSON,,,,,,"3,5",,464 B.C.,
fd24979b-d294-493f-9bc2-93ec1c9a0c94,Postumius,char-offset:10906,PERSON,,,,,,"3,5",,464 B.C.,
a8acb9f0-74ce-4408-8eeb-c9d4764c6832,Postumius,char-offset:13049,PERSON,,,,,,"3,6",,463 B.C.,
0a4750be-84f6-4e9f-903e-e6f73163d675,Postumius Albus,char-offset:192810,PERSON,,,,,,"3,70",,449 B.C.,
34ef3055-3278-4c8c-ae67-c70cbd365422,Praeneste,char-offset:21011,PLACE,http://pleiades.stoa.org/places/423013,"Praeneste|Praeneste, Palestrina",41.839064,12.89207,"sanctuary,settlement,temple-2,cave","3,11",,461 B.C.,
02e6c56e-d23c-4523-883d-66c6075db446,Praenestines,char-offset:21082,PLACE,,,,,,"3,11",,461 B.C.,
e87a7377-683c-4044-8fdf-fe711518d56a,Publius Valerius,char-offset:51195,PERSON,,,,,,"3,16",,460 B.C.,
592e591c-4ce3-4be8-b5c1-4e36fe73c60b,Q. Fabius,char-offset:1967,PERSON,,,,,,"3,2",,467 B.C.,
1200c093-8305-41f6-9c80-740c1cb21a1f,Q. Fabius,char-offset:24028,PERSON,,,,,,"3,11",,461 B.C.,
d9dbc042-2000-4b88-bc85-b24fb80f7da1,Q. Furius,char-offset:145205,PERSON,,,,,,"3,52",,450 B.C.,
4d4723f0-b4c3-4ecc-89fa-eb2bf48d3ea3,Q. Servilius,char-offset:6655,PERSON,,,,,,"3,3",,465 B.C.,
72fcd913-feaa-444c-badd-5785edc89850,Q. Servilius,char-offset:65613,PERSON,,,,,,"3,21",,460 B.C.,
7515714d-cd4f-41f7-9606-64e975f5e74e,Queen Juno,char-offset:45272,PERSON,,,,,,"3,15",,460 B.C.,
fee21051-d72d-4666-aa08-37b35076a59d,Quinctilius,char-offset:86172,PERSON,,,,,,"3,33",,453-451 B.C.,
3480c888-e7ae-40b0-909d-57466ba1d6ab,Quinctius,char-offset:6300,PERSON,,,,,,"3,3",,465 B.C.,
ec60fbb1-b6d9-4006-ae52-bea1fe99938f,Quinctius,char-offset:7175,PERSON,,,,,,"3,3",,465 B.C.,
a3b8e797-99e2-4d2c-9912-9ad9c7cf944b,Quinctius,char-offset:13228,PERSON,,,,,,"3,6",,463 B.C.,
bfd2d00f-225e-4699-b98a-771d49a9447e,Quinctius,char-offset:55961,PERSON,,,,,,"3,18",,460 B.C.,
ccf7fb83-c8d2-4876-948d-285eb9a3c4e2,Quinctius,char-offset:56405,PERSON,,,,,,"3,18",,460 B.C.,
79b9f81c-393c-4c7a-8aa9-c1794b1f80e6,Quinctius,char-offset:57531,PERSON,,,,,,"3,19",,460 B.C.,
bc42374a-bebf-49c7-a349-8d4349502469,Quinctius,char-offset:68234,PERSON,,,,,,"3,23",,459 B.C.,
5ff82155-9231-4dbf-a103-23b04b2cf9b5,Quinctius,char-offset:76980,PERSON,,,,,,"3,26",,458 B.C.,
d8421215-1828-4081-bfbd-0f3e98fdc125,Quinctius,char-offset:78996,PERSON,,,,,,"3,27",,458 B.C.,
c3542ffc-e496-46f1-b92b-75168ec8be43,Quinctius,char-offset:79783,PERSON,,,,,,"3,28",,458 B.C.,
d9f2d47a-4999-4a6b-a405-18c94e38e26b,Quinctius,char-offset:181973,PERSON,,,,,,"3,66",,449 B.C.,
d334c331-5a07-4795-a8bd-e9d2b1684760,Quinctius,char-offset:189883,PERSON,,,,,,"3,69",,449 B.C.,
b86263e8-27e2-4138-af2a-0b2cc1298179,Quinctius,char-offset:192725,PERSON,,,,,,"3,70",,449 B.C.,
4490ae4a-f1de-46a6-8d89-0126a9603a46,Quinctius,char-offset:194428,PERSON,,,,,,"3,71",,449 B.C.,
39713665-d5f3-44c4-a30b-87d4ef6b8530,Quinctius Capitolinus,char-offset:33748,PERSON,,,,,,"3,13",,461 B.C.,
ee7d37e5-cba9-4a5c-a1ec-b71dc192a77d,Quinctius Capitolinus,char-offset:34151,PERSON,,,,,,"3,13",,461 B.C.,
1fcfab49-fb66-40f6-b259-706da6e3600f,Quinctius Fabius,char-offset:65,PERSON,,,,,,"3,1",,467 B.C.,
2dceec0b-5f69-425c-91f8-f847aa6da39c,Quinctius Fabius,char-offset:2343,PERSON,,,,,,"3,2",,467 B.C.,
ba0c9cd3-eb4d-4812-9a96-40d8efe4e1f3,Quintus Fabius,char-offset:21294,PERSON,,,,,,"3,11",,461 B.C.,
82ef9cf5-e3c6-440b-a6fa-fc59c81943e0,Racilia,char-offset:72383,PERSON,,,,,,"3,26",,458 B.C.,
69469c55-b93b-4d6f-a7e3-86d2918dc0ba,Rome,char-offset:1294,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,1",,467 B.C.,
c183ef9e-fe90-4bcd-a1c7-da3a19dc2e71,Rome,char-offset:2792,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,2",,467 B.C.,
2ec6615d-7752-4950-ad18-1ea384a531be,Rome,char-offset:2830,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,2",,467 B.C.,
38ce9c36-806d-4da5-9ca5-0ddb69bf74eb,Rome,char-offset:3605,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,3",,465 B.C.,
96bb8766-bf65-4867-92e8-79376b2ac5ed,Rome,char-offset:6326,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,3",,465 B.C.,
9e083d90-f515-4673-8877-c83d4128a76e,Rome,char-offset:7635,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,3",,465 B.C.,
72cf7d57-17a9-4f1e-9ce0-bd33d77a576f,Rome,char-offset:8114,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,4",,464 B.C.,
3d1f1dce-9bec-4e6f-995c-178b3d09f9de,Rome,char-offset:8749,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,5",,464 B.C.,
ff3266cb-9147-4666-baa6-b2643a3202a6,Rome,char-offset:8924,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,5",,464 B.C.,
9866e736-dc0c-4fd5-872c-6bc17853cd3b,Rome,char-offset:9726,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,5",,464 B.C.,
d2c45a44-d4f3-4c7a-8900-12c373d2e956,Rome,char-offset:10110,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,5",,464 B.C.,
a6258a8b-df91-400e-af07-addf6fb125ce,Rome,char-offset:14044,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,6",,463 B.C.,
920f5925-c992-4fcc-84aa-e96a70d36684,Rome,char-offset:15833,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,7",,463 B.C.,
c3484745-7c0f-4971-b50e-a65226e3e209,Rome,char-offset:16143,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,7",,463 B.C.,
19c272a2-ce09-4a0b-9ac1-474983a8fb8c,Rome,char-offset:16565,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,7",,463 B.C.,
ede9fa61-864c-4d54-af10-08a4ae40a025,Rome,char-offset:16675,PLACE,http://dare.ht.lu.se/places/1438,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,7",,463 B.C.,
7314d043-faf8-4dfa-ae0a-3b9f4eca12e1,Rome,char-offset:16945,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,8",,462 B.C.,
f431ac66-dbdc-4ec7-b69d-4851a4ed52b7,Rome,char-offset:17890,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,8",,462 B.C.,
8db922e5-5c6e-4621-a0f9-507534177fd8,Rome,char-offset:18553,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,9",,462 B.C.,
e2b6ce3d-7ff0-4bb9-9487-a424482986ea,Rome,char-offset:18737,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,9",,462 B.C.,
e89c6d65-4775-4780-ae5c-35ada1c70591,Rome,char-offset:19116,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,9",,462 B.C.,
9058ede4-8126-4282-8c41-27c712efe5fa,Rome,char-offset:21181,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,11",,461 B.C.,
ca00e74f-70d2-48ec-aff2-fd11ef7b00f6,Rome,char-offset:40632,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,14",,461 B.C.,
dd3946ab-146a-40eb-bb58-99b37971566d,Rome,char-offset:47190,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,16",,460 B.C.,
d05cb9b7-0f13-4df7-8a9a-3ee384a658fa,Rome,char-offset:48449,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,16",,460 B.C.,
87500c95-e4b6-42bf-a4b6-bebd6bf9f4d9,Rome,char-offset:48895,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,16",,460 B.C.,
308018ac-fabb-4042-9207-502dbd0a9bd1,Rome,char-offset:52362,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,17",,460 B.C.,
143b3c00-151b-4e4c-a7a4-123c785fb4ad,Rome,char-offset:52536,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,17",,460 B.C.,
2d35884a-f9cd-4c58-823e-459ccf5e7cd3,Rome,char-offset:53639,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,18",,460 B.C.,
f0f951de-dee0-470f-adc4-ec7db79da704,Rome,char-offset:53715,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,18",,460 B.C.,
30a1cf84-491e-44cf-9d0e-4f0c416c601d,Rome,char-offset:61186,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,19",,460 B.C.,
c33b9883-bff9-468f-aac5-34e44696e255,Rome,char-offset:63318,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,20",,460 B.C.,
8f04de5d-5e32-4dbb-94a8-4e266107ea15,Rome,char-offset:63333,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,20",,460 B.C.,
84b32ea8-214c-49d4-b114-799521267b02,Rome,char-offset:63891,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,20",,460 B.C.,
fbaf5eae-1406-413a-ab6e-602ba0c6ec3f,Rome,char-offset:64557,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,20",,460 B.C.,
eb1c63e8-364b-4835-8853-da4d2f09007a,Rome,char-offset:66045,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,22",,459 B.C.,
b957a452-44e8-4006-b328-9efc56c4c50b,Rome,char-offset:68815,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,23",,459 B.C.,
99224c7b-e30d-4fb1-8e80-8138be557962,Rome,char-offset:69143,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,24",,459 B.C.,
63741571-6f5e-4fd9-a0d6-08885ed3e2a1,Rome,char-offset:71073,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,25",,458 B.C.,
7556947d-b5fd-4522-a4ce-a5fc7158df50,Rome,char-offset:71763,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,25",,458 B.C.,
608d074a-cf6a-444e-9f53-d51b2ee2b385,Rome,char-offset:90581,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,35",,450 B.C.,
67a934d5-10b3-4d52-8c3c-ede5ed468a95,Rome,char-offset:100194,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,37",,450 B.C.,
08232d64-82eb-40b5-bb04-460ea0641c33,Rome,char-offset:104391,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,38",,450 B.C.,
919312f1-6c49-4465-acfc-8e8d77f44124,Rome,char-offset:114186,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,41",,450 B.C.,
925f4aa3-4d45-4948-adac-9479e3c3043a,Rome,char-offset:116250,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,42",,450 B.C.,
81ffa01b-7f98-41ad-a3f4-d637be0d053b,Rome,char-offset:134983,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,48",,450 B.C.,
4913817b-c0c8-471a-b9b5-dabdc3905e39,Rome,char-offset:135192,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,49",,450 B.C.,
67579718-7da4-44e9-99ea-9df1b9b46013,Rome,char-offset:135298,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,49",,450 B.C.,
1b898480-9787-493f-b05e-cb3cd1f3fa4e,Rome,char-offset:140357,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,51",,450 B.C.,
7eda1966-522b-4c99-a678-520fc48b851a,Rome,char-offset:146536,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","3,52",,450 B.C.,
