UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,Cite,Relationship,Date,Location Precision 
5fcafd3b-8f04-490d-b9f8-b4c0ba6c971f,Aborigines,char-offset:313,PEOPLE,,,,,,"1,9",,,
9c57a992-2424-4a59-a0c5-07535804541d,Aborigines,char-offset:1429,PEOPLE,,,,,,"1,9",,,
46ec0f36-1a0a-4a1c-9cc6-7a5a8882ca56,Aborigines,char-offset:2405,PEOPLE,,,,,,"1,10",,,
42afd8a0-6235-41ca-8c32-86a23912f703,Aborigines,char-offset:2722,PEOPLE,,,,,,"1,10",,,
e23c14dd-8900-4ebe-94e7-f2b10908f768,Aborigines,char-offset:3261,PEOPLE,,,,,,"1,10",,,
4f6a30db-c902-4d65-a3a6-a7b666eb937a,Aborigines,char-offset:4559,PEOPLE,,,,,,"1,11",,,
1e9e321d-1999-4f9c-8eef-f97924481c8d,Aborigines,char-offset:9639,PEOPLE,,,,,,"1,13",,,
523c2465-cef4-4a1c-86bf-4db720ac9468,Aborigines,char-offset:10271,PEOPLE,,,,,,"1,13",,,
182aff04-02df-4fb9-a9b4-cdc5a5a12eac,Aborigines,char-offset:10618,PEOPLE,,,,,,"1,13",,,
9c0a2426-504d-4f1d-acea-7536e47e2963,Aborigines,char-offset:10868,PEOPLE,,,,,,"1,14",,,
578af5bd-7ff1-4f60-93ec-5e1d417fc6e7,Aborigines,char-offset:12260,PEOPLE,,,,,,"1,14",,,
3e63e7e7-cb56-423d-a915-c3c52691247e,Aborigines,char-offset:12957,PEOPLE,,,,,,"1,14",,,
ac8d974b-9ae7-407e-954f-ffc7c9768e4e,Aborigines,char-offset:13170,PEOPLE,,,,,,"1,14",,,
4f3badc3-ea4f-41e3-af09-5b35292c9155,Aborigines,char-offset:14607,PEOPLE,,,,,,"1,16",,,
855dc5de-83d8-4938-97bd-3d124c68354f,Aborigines,char-offset:16471,PEOPLE,,,,,,"1,16",,,
e42ad522-2c58-4281-b6fc-31bf2b7bf561,Aborigines,char-offset:16981,PEOPLE,,,,,,"1,16",,,
cc969114-f425-421c-af3b-5a44a9f186b2,Aborigines,char-offset:17702,PEOPLE,,,,,,"1,17",,,
f82e1709-3949-4a26-89df-0790e4d8083b,Aborigines,char-offset:17785,PEOPLE,,,,,,"1,17",,,
7aec8fbd-4fde-4556-be40-131d00a540b2,Aborigines,char-offset:21775,PEOPLE,,,,,,"1,19",,,
7ddd2d4a-0851-40d5-908a-6ef4a1817546,Aborigines,char-offset:22189,PEOPLE,,,,,,"1,19",,,
e854a26b-b63f-4fd4-bd53-bc5a27c9758b,Aborigines,char-offset:22442,PEOPLE,,,,,,"1,19",,,
fcb663ec-125d-41ea-9924-709f1de1ec9c,Aborigines,char-offset:22953,PEOPLE,,,,,,"1,19",,,
bf84faf9-fa36-4cef-93e4-f4e73bed8f18,Aborigines,char-offset:23131,PEOPLE,,,,,,"1,20",,,
3500e5b7-f78a-4234-a29b-bbefb99b88d8,Aborigines,char-offset:23545,PEOPLE,,,,,,"1,20",,,
e459f037-d32d-46ab-b719-fdfc4936ceb2,Aborigines,char-offset:24379,PEOPLE,,,,,,"1,20",,,
53ef0846-d76b-4350-bf90-df18ce696adb,Aborigines,char-offset:24822,PEOPLE,,,,,,"1,20",,,
3c8344ad-a87c-44b5-83e6-b6e67410e2bc,Aborigines,char-offset:24973,PEOPLE,,,,,,"1,20",,,
640d7d88-6092-4d0f-a549-c6650bba3b39,Aborigines,char-offset:27353,PEOPLE,,,,,,"1,22",,,
1fd9cfb4-ce49-4016-8c6c-9c8db2e88b9d,Aborigines,char-offset:30647,PEOPLE,,,,,,"1,23",,,
b5a387fc-c365-486a-9131-4de627500523,Aborigines,char-offset:37032,PEOPLE,,,,,,"1,26",,,
6fffd5e6-19db-450d-a5ba-e574f47c1bd6,Aborigines,char-offset:46716,PEOPLE,,,,,,"1,30",,,
b21f41d4-03eb-495a-b520-54a9eb9cb769,Aborigines,char-offset:47813,PEOPLE,,,,,,"1,31",,,
0ddc29c6-f4f9-4707-9ef3-13174f175b80,Aborigines,char-offset:53573,PEOPLE,,,,,,"1,33",,,
83c40031-7691-4c0f-903f-83dc829c0746,Aborigines,char-offset:65374,PEOPLE,,,,,,"1,39",,,
c964ac60-ea49-4ca7-8531-f3a10bd3c1bd,Aborigines,char-offset:67933,PEOPLE,,,,,,"1,40",,,
ac29a6bb-464b-4753-9e0d-4c429ea094b2,Aborigines,char-offset:75294,PEOPLE,,,,,,"1,42",,,
b22c024f-4c96-45bd-a1d4-792e942ec2df,Aborigines,char-offset:76661,PEOPLE,,,,,,"1,43",,,
e50285d7-83af-4095-83e6-2affd29d5514,Aborigines,char-offset:76889,PEOPLE,,,,,,"1,43",,,
afd1cd1c-6ccd-44b1-abd4-7965e8192cf7,Aborigines,char-offset:77904,PEOPLE,,,,,,"1,44",,,
9ae473e5-e4d9-4a2f-9847-a21d8cb889d7,Aborigines,char-offset:145,PEOPLE,,,,,,"1,44",,,NO
05c8ee31-0c6f-45cc-b6bb-0509b52a3c8f,Aborigines,char-offset:422,PEOPLE,,,,,,"1,45",,,NO
7780f9d2-6482-4500-881b-a8766d448f2a,Aborigines,char-offset:526,PEOPLE,,,,,,"1,45",,,NO
00e62bed-7f6e-4fdd-842d-0678b5bb7871,Aborigines,char-offset:746,PEOPLE,,,,,,"1,45",,,NO
76281116-692f-44cd-8a6d-895659cc2e6f,Aborigines,char-offset:35004,PEOPLE,,,,,,"1,59",,,NO
0245de4f-e4dd-4cc6-af3b-e9235f9badda,Aborigines,char-offset:35196,PEOPLE,,,,,,"1,59",,,NO
3b3125ef-f108-4f59-88a6-916dbdaa54f2,Aborigines,char-offset:38281,PEOPLE,,,,,,"1,60",,,NO
410addd7-f16d-44da-8efa-84dcc94928cc,Aborigines,char-offset:38584,PEOPLE,,,,,,"1,60",,,NO
ddf45cac-3cfd-4bf7-bc47-98baa21676eb,Aborigines,char-offset:44618,PEOPLE,,,,,,"1,63",,,NO
f00c6e75-a48c-4c59-9364-c7c79f175277,Aborigines,char-offset:2298,PEOPLE,,,,,,"1,72",,,
c5edf995-9dc2-459d-a8b2-feae43bf4ec3,Aborigines,char-offset:3547,PEOPLE,,,,,,"1,73",,,
635b75d8-0fd0-4165-a502-50371bc6b686,Aborigines,char-offset:51210,PEOPLE,,,,,,"1,89",,,
874c34b2-ffc0-46d8-9770-250056bc33fd,Aborigines,char-offset:51521,PEOPLE,,,,,,"1,89",,,
c57654c4-5180-447d-a945-5c4c6f7b5865,Acallaris,char-offset:42928,PERSON,,,,,,"1,62",,,
dc7e11ff-5f92-4bb6-8c3a-dc12122c8b0e,Acarnanians,char-offset:13935,PEOPLE,http://pleiades.stoa.org/places/530767,Acarnania,38.6722875,21.3178745,region,"1,50",,,YES
41666225-2863-434c-9009-893993fc4cf6,Acarnanians,char-offset:16251,PEOPLE,http://pleiades.stoa.org/places/530767,Acarnania,38.6722875,21.3178745,region,"1,51",,,YES
065209e9-1666-4784-a949-29b699e9b5e6,Achaeans,char-offset:1964,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,46",,,YES
6c1ea8b1-0ab4-46c8-a2b6-24d29c9d6fc3,Achaeans,char-offset:3826,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,46",,,YES
e802ca27-2592-4f26-98a9-c746a1a0e06c,Achaeans,char-offset:4528,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,46",,,YES
c01a42b1-1807-4da9-b7b0-ebb2c134d5fa,Achaeans,char-offset:4878,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,47",,,YES
c965fdbf-b39a-4fd7-a937-fb749045691b,Achaeans,char-offset:5827,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,47",,,YES
befe41d8-259f-4765-aed3-ac3af846b288,Achaeans,char-offset:6154,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,47",,,YES
4b43a6bc-760d-48e9-8dfd-1579f0326bff,Achaeans,char-offset:6409,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,47",,,YES
edab4af5-ba49-4891-8146-fc43f58b9a4c,Achaeans,char-offset:6427,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,47",,,YES
88ed047c-682d-4e6b-b2f0-14d0dcac0f50,Achaeans,char-offset:8776,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,48",,,YES
f565da1b-6be3-49f2-ac0d-7b86fb4da105,Achaeans,char-offset:8974,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,48",,,YES
91b48dc6-047f-420b-9eea-4fc2dc8a3548,Achaeans,char-offset:9353,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,48",,,YES
cb14e158-3f50-4413-9d04-c6fdc52e1840,Achaeans,char-offset:18835,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,52",,,YES
40ef384c-1daf-4d94-a5f9-28c20c918231,Achaeans,char-offset:32873,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,58",,,YES
6679e7fe-d5ed-47b3-acc3-61e22fd0fd9a,Achaeans,char-offset:43735,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,63",,,YES
41cf6c8d-53d8-419b-bcbb-a00f4281ccd5,Achaeans,char-offset:57587,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,69",,,YES
48f42283-3339-4321-89c0-5f48dd2fd066,Achaeans,char-offset:1258,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,72",,,
bf3426cc-171e-4f29-839a-e3e2751a9854,Achaeans,char-offset:2071,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,72",,,
63ab9807-e03d-4a49-8235-881243096c33,Achaeans,char-offset:53035,PEOPLE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),38.10212147,22.22458591,region,"1,89",,,
6615bac4-6e54-4ea8-a9ba-b4be14329541,Achaeus,char-offset:18633,PERSON,,,,,,"1,17",,,
f035f173-ec2e-436e-8130-e44b82701120,Achaia,char-offset:4058,PLACE,http://pleiades.stoa.org/places/573048,Achaia (spring),37.254095,21.880939,spring,"1,11",,,
bcd0a01e-5691-479e-910b-578a73857520,Achaia,char-offset:18869,PLACE,http://pleiades.stoa.org/places/573048,Achaia (spring),37.254095,21.880939,spring,"1,17",,,
ceb8575f-3f8b-4cc7-8da1-02d1749d7c06,Achaia,char-offset:36683,PLACE,http://pleiades.stoa.org/places/573048,Achaia (spring),37.254095,21.880939,spring,"1,25",,,
2e872a11-bd88-46c6-a7d6-517f22417807,Achilles,char-offset:8940,PERSON,,,,,,"1,48",,,
5ed8ce16-5d79-4a2d-b582-93f77b1652c8,Achilles,char-offset:18989,PERSON,,,,,,"1,52",,,
fffcff73-fb4e-4c14-baaa-a31d99033c82,acropolis,char-offset:2962,PLACE,http://dare.ht.lu.se/places/25113,"Acropolis, Athens",37.971421,23.726166,,"1,46",,,YES
14515114-fadb-46fc-a2cc-c31a8f539acc,acropolis,char-offset:4506,PLACE,http://dare.ht.lu.se/places/25113,"Acropolis, Athens",37.971421,23.726166,,"1,46",,,YES
6a1f552e-0c30-4e5d-aec0-79443c020d93,Actium,char-offset:14149,PLACE,http://pleiades.stoa.org/places/530771,"Actium|Actium/Apollo Aktios, Aktio",38.9509,20.7683,"shrine,monument","1,50",,,YES
b443a92a-a006-4a24-b119-36836aefea5e,Actium,char-offset:14390,PLACE,http://pleiades.stoa.org/places/530771,"Actium|Actium/Apollo Aktios, Aktio",38.9509,20.7683,"shrine,monument","1,50",,,YES
3ea4f9dd-5452-4530-bdb8-2eca4e2f87e7,Aegesta,char-offset:19198,PLACE,http://pleiades.stoa.org/places/462487,"Segesta/Egesta|Segesta/Egesta, Calatafimi-Segesta",37.939199,12.839871,settlement,"1,52",,,YES
2f1ee51e-96ef-4636-bd67-951c3b557a2e,Aegesta,char-offset:19928,PLACE,http://pleiades.stoa.org/places/462487,"Segesta/Egesta|Segesta/Egesta, Calatafimi-Segesta",37.939199,12.839871,settlement,"1,53",,,YES
df812eac-febe-47dd-857a-381b014e3434,Aegestus,char-offset:5365,PERSON,,,,,,"1,47",,,
037ff411-c0f1-4425-a546-904bdf6cf141,Aegestus,char-offset:17465,PERSON,,,,,,"1,52",,,
19c1b051-87ca-4e45-a74c-249d1b0c3c92,Aegestus,char-offset:17814,PERSON,,,,,,"1,52",,,
691c39b6-2551-48dd-8de0-eb12e46ce0b8,Aegestus,char-offset:18618,PERSON,,,,,,"1,52",,,
19d49fa2-e40a-41f8-818a-cd16be3ebb5c,Aegestus,char-offset:20145,PERSON,,,,,,"1,53",,,
932cab71-45d6-4da5-80b5-ac7aa1c74b41,Aegestus,char-offset:53241,PERSON,,,,,,"1,67",,,
ca4498aa-f82e-4d37-9ee2-f4d91ae2dde8,Aeneas,char-offset:77030,PERSON,,,,,,"1,43",,,
b7043167-d7c4-4a29-b7a1-674abe650d80,Aeneas,char-offset:337,PERSON,,,,,,"1,45",,,
c3e0020c-2874-4605-bc00-eecf4de70d0d,Aeneas,char-offset:1584,PERSON,,,,,,"1,45",,,
82285535-3fb2-4a73-96e1-a002195a8d26,Aeneas,char-offset:1627,PERSON,,,,,,"1,45",,,
dd764cbe-ec74-479d-9697-121870f85ee7,Aeneas,char-offset:2316,PERSON,,,,,,"1,46",,,
b1b5ae83-82b9-4c43-aaab-5b634d35f0dc,Aeneas,char-offset:4563,PERSON,,,,,,"1,47",,,
4fcd1635-d6a9-4f5d-9e09-716304272a8f,Aeneas,char-offset:5010,PERSON,,,,,,"1,47",,,
2da99b78-11b2-407e-97cd-21b81ed2840d,Aeneas,char-offset:5675,PERSON,,,,,,"1,47",,,
82fe4318-ab9d-468f-89ce-1d4e7132cd57,Aeneas,char-offset:6231,PERSON,,,,,,"1,47",,,
d01a6908-988f-47a5-977e-3337271840a7,Aeneas,char-offset:6567,PERSON,,,,,,"1,47",,,
09765d97-5cd8-4dca-a60a-d52b3d939644,Aeneas,char-offset:7228,PERSON,,,,,,"1,47",,,
363e073d-b5df-4beb-9564-8579adf0c4cd,Aeneas,char-offset:7718,PERSON,,,,,,"1,48",,,
53c4f585-9256-437f-9042-e33e9e8a406f,Aeneas,char-offset:8036,PERSON,,,,,,"1,48",,,
6cfa85a2-7a5f-4bbc-ab1c-dac835900dc2,Aeneas,char-offset:8447,PERSON,,,,,,"1,48",,,
8eddadce-ef2a-469c-af3d-77ffa03eb3a9,Aeneas,char-offset:8744,PERSON,,,,,,"1,48",,,
bf003e57-b83e-4a02-89da-09dd5ca5e41a,Aeneas,char-offset:9173,PERSON,,,,,,"1,48",,,
3953151d-1e08-464f-88fc-60e5a8a200d1,Aeneas,char-offset:9214,PERSON,,,,,,"1,48",,,
545d73b2-ae23-413b-b2e0-08f4ebaa9c43,Aeneas,char-offset:10234,PERSON,,,,,,"1,49",,,
575e21f7-2ec1-4603-b497-d09376096f39,Aeneas,char-offset:10852,PERSON,,,,,,"1,49",,,
fc5a9fd5-9cb8-47ae-8fa8-3061fc08aa5b,Aeneas,char-offset:12336,PERSON,,,,,,"1,5",,,
f15b97b7-ad57-48c6-99bb-703dd88ac22a,Aeneas,char-offset:12613,PERSON,,,,,,"1,5",,,
e65cc67e-d91b-4626-91e6-132ae97febe8,Aeneas,char-offset:13217,PERSON,,,,,,"1,5",,,
486afb8c-6353-49cf-b93f-ab15dc24e591,Aeneas,char-offset:13752,PERSON,,,,,,"1,5",,,
ead6d3f2-6c7a-403b-9960-442e4dee2883,Aeneas,char-offset:14576,PERSON,,,,,,"1,5",,,
c3ad7fbe-d887-4b74-a8f7-c77840e0aaa1,Aeneas,char-offset:14679,PERSON,,,,,,"1,5",,,
cc3c4484-1ddb-4aa6-b5ca-e69ce206f179,Aeneas,char-offset:14894,PERSON,,,,,,"1,51",,,
d9c406b2-ca11-4c0f-b6da-4744b94c2cf7,Aeneas,char-offset:15996,PERSON,,,,,,"1,51",,,
5f567fec-787f-466a-980c-27cb9f691f70,Aeneas,char-offset:16446,PERSON,,,,,,"1,51",,,
dd2f169c-cf14-4297-a8d3-db25e48acbcb,Aeneas,char-offset:16696,PERSON,,,,,,"1,51",,,
4d9f97fd-3c83-49e9-b810-5b67ae74b4a7,Aeneas,char-offset:17145,PERSON,,,,,,"1,51",,,
4d2a5fa9-dccc-4b8c-a91d-ee98b68331d6,Aeneas,char-offset:19103,PERSON,,,,,,"1,52",,,
9b10690a-a5cd-4b37-903f-8a624692d75e,Aeneas,char-offset:19772,PERSON,,,,,,"1,53",,,
59ce2acb-bacd-4043-b336-72f487a40003,Aeneas,char-offset:19918,PERSON,,,,,,"1,53",,,
5a22e730-2318-4363-9107-98326b3105fe,Aeneas,char-offset:19961,PERSON,,,,,,"1,53",,,
08dd4a79-5845-495f-81b8-0365436ce10f,Aeneas,char-offset:20334,PERSON,,,,,,"1,53",,,
d3925a5b-2db4-4146-828e-5f3c3da6f649,Aeneas,char-offset:20529,PERSON,,,,,,"1,53",,,
e7f9bb81-ae9b-4406-b83f-51bd474185bd,Aeneas,char-offset:20639,PERSON,,,,,,"1,53",,,
6e5da265-f6d3-41f7-a826-7448f327941b,Aeneas,char-offset:21099,PERSON,,,,,,"1,53",,,
889de060-5569-414e-bb46-5dbfd8623b19,Aeneas,char-offset:21479,PERSON,,,,,,"1,53",,,
4b7c5eb3-fdda-45d7-97eb-fbb459945099,Aeneas,char-offset:21562,PERSON,,,,,,"1,53",,,
30c9097d-517d-45ea-a59c-f24b80be5494,Aeneas,char-offset:21652,PERSON,,,,,,"1,53",,,
8de01aed-a410-4047-9b2d-012d2014dfb1,Aeneas,char-offset:21737,PERSON,,,,,,"1,53",,,
3a51672c-574a-4422-9d99-e610f461d62e,Aeneas,char-offset:22116,PERSON,,,,,,"1,53",,,
74c00229-d221-4f39-94a4-33377e3156aa,Aeneas,char-offset:22165,PERSON,,,,,,"1,53",,,
7fd9e622-77f9-4fdf-bbf6-e9385f74db30,Aeneas,char-offset:22347,PERSON,,,,,,"1,53",,,
1d113d5f-4470-4aa7-9cb2-633455c4ff6a,Aeneas,char-offset:22466,PERSON,,,,,,"1,53",,,
c80b67a0-c585-4ced-b5c1-516542e065cd,Aeneas,char-offset:22689,PERSON,,,,,,"1,54",,,
51848294-35f4-479e-a16b-0b3aea41c22b,Aeneas,char-offset:25253,PERSON,,,,,,"1,55",,,
26e2933a-c083-468e-9e7f-9cb2a20b7d91,Aeneas,char-offset:25736,PERSON,,,,,,"1,55",,,
c736f90e-0033-407f-a54b-142148b25661,Aeneas,char-offset:26502,PERSON,,,,,,"1,55",,,
8a5510a6-98e3-4570-aa85-d1065794f197,Aeneas,char-offset:26700,PERSON,,,,,,"1,55",,,
573882f3-92cf-4762-b7a6-c81daea32efb,Aeneas,char-offset:27097,PERSON,,,,,,"1,56",,,
5d0f3499-03fa-45dd-a656-e8d5fedb13dc,Aeneas,char-offset:27501,PERSON,,,,,,"1,56",,,
9a6dec9f-1479-4e83-adc3-58404756e7eb,Aeneas,char-offset:28876,PERSON,,,,,,"1,56",,,
90a4d4dc-c098-4c65-aea5-a7c534f699f4,Aeneas,char-offset:29596,PERSON,,,,,,"1,57",,,
6257f3e1-476f-4326-aeda-3f108864e339,Aeneas,char-offset:32228,PERSON,,,,,,"1,58",,,
8d63d526-445e-4b99-8ffc-c53eab4effe2,Aeneas,char-offset:32460,PERSON,,,,,,"1,58",,,
a27559da-f9bc-482e-bfc9-9da080452cbb,Aeneas,char-offset:32729,PERSON,,,,,,"1,58",,,
a15ed97f-8756-4bc4-9493-d09e80264c62,Aeneas,char-offset:34881,PERSON,,,,,,"1,59",,,
aec50103-9c80-4af1-bf28-28fabd25474b,Aeneas,char-offset:35822,PERSON,,,,,,"1,59",,,
798c2ee1-344a-4477-abf4-cb95d56bf705,Aeneas,char-offset:36344,PERSON,,,,,,"1,59",,,
4a93e91f-10de-4ec0-bfb1-3363e1229853,Aeneas,char-offset:37018,PERSON,,,,,,"1,59",,,
0d1d7838-f3af-4890-8307-20881a1ac4d6,Aeneas,char-offset:37947,PERSON,,,,,,"1,6",,,
96859864-36eb-4ebe-9a73-4da90aab2881,Aeneas,char-offset:39143,PERSON,,,,,,"1,6",,,
2317c304-21a5-4177-a32a-8b8751fc8623,Aeneas,char-offset:42437,PERSON,,,,,,"1,62",,,
d40948ce-1434-4eb3-8947-62693549eae9,Aeneas,char-offset:43113,PERSON,,,,,,"1,62",,,
bfdc9ba4-d500-4508-a964-2de3a45e4f29,Aeneas,char-offset:44868,PERSON,,,,,,"1,64",,,
f36ed28c-e5c8-418d-8a41-421773355f10,Aeneas,char-offset:45934,PERSON,,,,,,"1,64",,,
5ca23523-108b-4337-9a22-b81e62671102,Aeneas,char-offset:45986,PERSON,,,,,,"1,64",,,
0918ec3f-874c-4c01-94f0-ee26a05dab4e,Aeneas,char-offset:46538,PERSON,,,,,,"1,64",,,
704001c1-d113-4f41-9a16-5b34cfc84562,Aeneas,char-offset:46916,PERSON,,,,,,"1,64",,,
14f4e842-d831-4bf3-8897-965a7f73dc08,Aeneas,char-offset:47090,PERSON,,,,,,"1,65",,,
718230f9-e3a6-48c4-a838-806e28a2743c,Aeneas,char-offset:50393,PERSON,,,,,,"1,66",,,
017afa38-9678-4cd2-a3e1-3afa61d9a941,Aeneas,char-offset:52165,PERSON,,,,,,"1,67",,,
a3f7a988-b5ca-48d7-a5a7-59467228d9d6,Aeneas,char-offset:56929,PERSON,,,,,,"1,69",,,
2be467ef-1922-4b3d-90b6-d07ed0ee40a5,Aeneas,char-offset:57755,PERSON,,,,,,"1,69",,,
2a99fa5e-85b5-4580-9c1d-b7bafd1bce2a,Aeneas,char-offset:58428,PERSON,,,,,,"1,7",,,
d40bd1b0-058c-439a-9de2-820aa3bd7022,Aeneas,char-offset:60462,PERSON,,,,,,"1,71",,,
bee8ac98-2e77-4e22-acc6-b628707818c6,Aeneas,char-offset:416,PERSON,,,,,,"1,72",,,
0f78a7e1-a427-473d-a8ea-1a7ee872d18b,Aeneas,char-offset:512,PERSON,,,,,,"1,72",,,
bc6393df-43c0-4cac-9794-2d932360d887,Aeneas,char-offset:539,PERSON,,,,,,"1,72",,,
23b00120-7219-4cd3-b8b3-b9d9bde5b52a,Aeneas,char-offset:837,PERSON,,,,,,"1,72",,,
25415b70-5f03-43b3-a355-d02e75d9dfe4,Aeneas,char-offset:3352,PERSON,,,,,,"1,73",,,
f149f5d1-7bcf-4226-a272-a984e5adf294,Aeneas,char-offset:3412,PERSON,,,,,,"1,73",,,
d1230c48-20a5-457b-ab2f-61cf6915acef,Aeneas,char-offset:3512,PERSON,,,,,,"1,73",,,
cef20745-1532-496f-9907-bdb3cacfd4d0,Aeneas,char-offset:4815,PERSON,,,,,,"1,73",,,
06db44d0-96c1-4c10-aac6-8f4f7b00edd0,Aeneas Ascanius,char-offset:3853,PERSON,,,,,,"1,73",,,
605103ce-1d2d-4c1f-aebb-286c8366f35d,Aeneia,char-offset:11734,PLACE,http://pleiades.stoa.org/places/491513,"Aineia|Aineia, Nea Michaniona",40.47717,22.82899,settlement,"1,49",,,YES
c53a8c7c-fc46-4e52-85ba-1545a43c8543,Aeneia,char-offset:12144,PLACE,http://pleiades.stoa.org/places/491513,"Aineia|Aineia, Nea Michaniona",40.47717,22.82899,settlement,"1,49",,,YES
c1a00449-db92-416c-ba5d-ef29381ec784,Aeneia,char-offset:4231,PLACE,http://pleiades.stoa.org/places/491513,"Aineia|Aineia, Nea Michaniona",40.47717,22.82899,settlement,"1,73",,,
7f51ae59-a241-40e2-8c5c-ed45f554dc18,Aeschylus,char-offset:73704,PERSON,,,,,,"1,41",,,
4f1136f1-0349-42da-9f15-ea375b98d845,Aetolians,char-offset:19163,PEOPLE,http://pleiades.stoa.org/places/540591,Aetolia,38.51586101,21.75971499,region,"1,17",,,
060978b0-bbe4-4235-ae18-87ae9cc8c0ba,Aetolians,char-offset:16426,PEOPLE,http://pleiades.stoa.org/places/540591,Aetolia,38.51586101,21.75971499,region,"1,51",,,YES
fb715ea5-33de-4ba6-a810-e85521c6da5f,Aezeians,char-offset:6840,PEOPLE,,,,,,"1,12",,,
f793fcad-f799-4370-ba07-a9be7f8a3362,Aezeius,char-offset:4828,PERSON,,,,,,"1,11",,,
1c366b2d-1d19-483d-95bb-501269a223ff,Aezeius,char-offset:5016,PERSON,,,,,,"1,11",,,
8967b9f5-8712-438f-9dbd-017d7bdb2c7a,Aezeius,char-offset:6815,PERSON,,,,,,"1,12",,,
612715cd-5d94-4497-a05c-78faf1893d5e,Agathocles,char-offset:2169,PLACE,,,,,,"1,72",,,
91978ddb-cb2d-4e68-a047-f7d901ee7ad2,Agathyllus,char-offset:10569,PERSON,,,,,,"1,49",,,
2055374d-d7b1-4080-9e8b-aa0c2f749c18,Agathyllus,char-offset:618,PERSON,,,,,,"1,72",,,
fa9c5db6-151d-4969-b4b6-4c63eb49fab4,Agrippa,char-offset:60957,PERSON,,,,,,"1,71",,,
1feba81c-d3ac-42c9-a18c-76d8b51b81f1,Agrippa,char-offset:60998,PERSON,,,,,,"1,71",,,
c080fcb5-8f91-415f-a195-2ab7b4b88719,Agylla,char-offset:25138,PLACE,http://pleiades.stoa.org/places/422859,"Caere|Caere/Kairea/Agylla, Cerveteri",42.007707,12.10541,"cemetery,architecturalcomplex,tomb,sanctuary,settlement","1,20",,,
e4e97dac-7fc7-4c33-ac94-fbbb8fc24830,Alba,char-offset:947,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,45",,,YES
6cb4a97b-2d48-47ee-8b1c-cf54a13ea154,Alba,char-offset:50621,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,66",,,YES
aa53584f-e4a2-45a1-9625-aeab3d5bfc16,Alba,char-offset:50627,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,66",,,YES
ebd24771-8bb4-4b19-8ea4-aaf0869a402b,Alba,char-offset:51035,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,66",,,YES
fc8445c8-0c30-4882-b10c-ebebbb49ca3f,Alba,char-offset:51302,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,66",,,YES
88849b28-8ac0-4a2f-9218-5d04e78404cf,Alba,char-offset:53042,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,67",,,YES
06c5b26e-940b-46cd-bc5b-58c339338538,Alba,char-offset:60552,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,71",,,YES
